,test_name,code_len,dumb_dyn_slice,dyn_slice,pruned_slice,dumb_dyn_slice_len,pruned_slice_len,dyn_slice_len,runtime_bare_test,runtime_tracing_augmented_test,runtime_dyn_slice,runtime_pruned_slice,perf_runtime_bare_test,perf_runtime_tracing_augmented_test,perf_runtime_dyn_slice,perf_runtime_pruned_slice,len_exec_trace,test_result,sliced_result_equal_to_bare,exception,stage,num_boolops_pruned_sliced,num_lines_with_boolops_pruned_sliced,num_boolops_dyn_sliced,num_lines_with_boolops_dyn_sliced,num_boolops,num_lines_with_boolops,benchmark,test_status
5301,benchmark/refactory/data/question_1/code/wrong/wrong_1_073.py#10:,,,,,,,,,,,,,,,,,,,"<class 'UnboundLocalError'>(""local variable 'a' referenced before assignment"",)",bare execution,,,,,0,0,refactory,Not executable
5322,benchmark/refactory/data/question_1/code/wrong/wrong_1_075.py#9:,,,,,,,,,,,,,,,,,,,"<class 'UnboundLocalError'>(""local variable 'pos' referenced before assignment"",)",bare execution,,,,,0,0,refactory,Not executable
5323,benchmark/refactory/data/question_1/code/wrong/wrong_1_075.py#10:,,,,,,,,,,,,,,,,,,,"<class 'UnboundLocalError'>(""local variable 'pos' referenced before assignment"",)",bare execution,,,,,0,0,refactory,Not executable
5388,benchmark/refactory/data/question_1/code/wrong/wrong_1_082.py#9:,,,,,,,,,,,,,,,,,,,"<class 'UnboundLocalError'>(""local variable 'i' referenced before assignment"",)",bare execution,,,,,0,0,refactory,Not executable
5389,benchmark/refactory/data/question_1/code/wrong/wrong_1_082.py#10:,,,,,,,,,,,,,,,,,,,"<class 'UnboundLocalError'>(""local variable 'i' referenced before assignment"",)",bare execution,,,,,0,0,refactory,Not executable
5399,benchmark/refactory/data/question_1/code/wrong/wrong_1_083.py#9:,,,,,,,,,,,,,,,,,,,"<class 'UnboundLocalError'>(""local variable 'i' referenced before assignment"",)",bare execution,,,,,0,0,refactory,Not executable
5410,benchmark/refactory/data/question_1/code/wrong/wrong_1_084.py#9:,,,,,,,,,,,,,,,,,,,"<class 'IndexError'>('list index out of range',)",bare execution,,,,,0,0,refactory,Not executable
5411,benchmark/refactory/data/question_1/code/wrong/wrong_1_084.py#10:,,,,,,,,,,,,,,,,,,,"<class 'IndexError'>('tuple index out of range',)",bare execution,,,,,0,0,refactory,Not executable
5421,benchmark/refactory/data/question_1/code/wrong/wrong_1_085.py#9:,,,,,,,,,,,,,,,,,,,"<class 'IndexError'>('list index out of range',)",bare execution,,,,,0,0,refactory,Not executable
5432,benchmark/refactory/data/question_1/code/wrong/wrong_1_090.py#9:,,,,,,,,,,,,,,,,,,,"<class 'IndexError'>('list index out of range',)",bare execution,,,,,0,0,refactory,Not executable
5433,benchmark/refactory/data/question_1/code/wrong/wrong_1_090.py#10:,,,,,,,,,,,,,,,,,,,"<class 'IndexError'>('tuple index out of range',)",bare execution,,,,,0,0,refactory,Not executable
5476,benchmark/refactory/data/question_1/code/wrong/wrong_1_093.py#9:,,,,,,,,,,,,,,,,,,,"<class 'IndexError'>('list index out of range',)",bare execution,,,,,1,1,refactory,Not executable
5477,benchmark/refactory/data/question_1/code/wrong/wrong_1_093.py#10:,,,,,,,,,,,,,,,,,,,"<class 'IndexError'>('tuple index out of range',)",bare execution,,,,,1,1,refactory,Not executable
5488,benchmark/refactory/data/question_1/code/wrong/wrong_1_095.py#10:,,,,,,,,,,,,,,,,,,,"<class 'IndexError'>('tuple index out of range',)",bare execution,,,,,2,2,refactory,Not executable
5499,benchmark/refactory/data/question_1/code/wrong/wrong_1_096.py#10:,,,,,,,,,,,,,,,,,,,"<class 'IndexError'>('tuple index out of range',)",bare execution,,,,,2,2,refactory,Not executable
5509,benchmark/refactory/data/question_1/code/wrong/wrong_1_098.py#9:,,,,,,,,,,,,,,,,,,,"<class 'IndexError'>('list index out of range',)",bare execution,,,,,2,2,refactory,Not executable
5520,benchmark/refactory/data/question_1/code/wrong/wrong_1_099.py#9:,,,,,,,,,,,,,,,,,,,"<class 'UnboundLocalError'>(""local variable 'i' referenced before assignment"",)",bare execution,,,,,0,0,refactory,Not executable
5521,benchmark/refactory/data/question_1/code/wrong/wrong_1_099.py#10:,,,,,,,,,,,,,,,,,,,"<class 'UnboundLocalError'>(""local variable 'i' referenced before assignment"",)",bare execution,,,,,0,0,refactory,Not executable
5531,benchmark/refactory/data/question_1/code/wrong/wrong_1_101.py#9:,,,,,,,,,,,,,,,,,,,"<class 'UnboundLocalError'>(""local variable 'i' referenced before assignment"",)",bare execution,,,,,0,0,refactory,Not executable
5542,benchmark/refactory/data/question_1/code/wrong/wrong_1_103.py#9:,,,,,,,,,,,,,,,,,,,"<class 'UnboundLocalError'>(""local variable 'i' referenced before assignment"",)",bare execution,,,,,0,0,refactory,Not executable
5553,benchmark/refactory/data/question_1/code/wrong/wrong_1_104.py#9:,,,,,,,,,,,,,,,,,,,"<class 'UnboundLocalError'>(""local variable 'i' referenced before assignment"",)",bare execution,,,,,0,0,refactory,Not executable
5575,benchmark/refactory/data/question_1/code/wrong/wrong_1_106.py#9:,,,,,,,,,,,,,,,,,,,"<class 'IndexError'>('list index out of range',)",bare execution,,,,,1,1,refactory,Not executable
5576,benchmark/refactory/data/question_1/code/wrong/wrong_1_106.py#10:,,,,,,,,,,,,,,,,,,,"<class 'IndexError'>('tuple index out of range',)",bare execution,,,,,1,1,refactory,Not executable
5652,benchmark/refactory/data/question_1/code/wrong/wrong_1_113.py#9:,,,,,,,,,,,,,,,,,,,"<class 'IndexError'>('list index out of range',)",bare execution,,,,,2,2,refactory,Not executable
5663,benchmark/refactory/data/question_1/code/wrong/wrong_1_115.py#9:,,,,,,,,,,,,,,,,,,,"<class 'IndexError'>('list index out of range',)",bare execution,,,,,2,2,refactory,Not executable
5674,benchmark/refactory/data/question_1/code/wrong/wrong_1_403.py#9:,,,,,,,,,,,,,,,,,,,"<class 'UnboundLocalError'>(""local variable 'position' referenced before assignment"",)",bare execution,,,,,2,2,refactory,Not executable
5685,benchmark/refactory/data/question_1/code/wrong/wrong_1_117.py#9:,,,,,,,,,,,,,,,,,,,"<class 'IndexError'>('list index out of range',)",bare execution,,,,,0,0,refactory,Not executable
5686,benchmark/refactory/data/question_1/code/wrong/wrong_1_117.py#10:,,,,,,,,,,,,,,,,,,,"<class 'IndexError'>('tuple index out of range',)",bare execution,,,,,0,0,refactory,Not executable
5697,benchmark/refactory/data/question_1/code/wrong/wrong_1_118.py#10:,,,,,,,,,,,,,,,,,,,"<class 'IndexError'>('tuple index out of range',)",bare execution,,,,,0,0,refactory,Not executable
5708,benchmark/refactory/data/question_1/code/wrong/wrong_1_119.py#10:,,,,,,,,,,,,,,,,,,,"<class 'IndexError'>('tuple index out of range',)",bare execution,,,,,1,1,refactory,Not executable
5742,benchmark/refactory/data/question_1/code/wrong/wrong_1_126.py#0:,,,,,,,,,,,,,,,,,,,"<class 'IndexError'>('tuple index out of range',)",bare execution,,,,,0,0,refactory,Not executable
5743,benchmark/refactory/data/question_1/code/wrong/wrong_1_126.py#1:,,,,,,,,,,,,,,,,,,,"<class 'IndexError'>('list index out of range',)",bare execution,,,,,0,0,refactory,Not executable
5751,benchmark/refactory/data/question_1/code/wrong/wrong_1_126.py#9:,,,,,,,,,,,,,,,,,,,"<class 'IndexError'>('list index out of range',)",bare execution,,,,,0,0,refactory,Not executable
5752,benchmark/refactory/data/question_1/code/wrong/wrong_1_126.py#10:,,,,,,,,,,,,,,,,,,,"<class 'IndexError'>('tuple index out of range',)",bare execution,,,,,0,0,refactory,Not executable
5762,benchmark/refactory/data/question_1/code/wrong/wrong_1_127.py#9:,,,,,,,,,,,,,,,,,,,"<class 'IndexError'>('list index out of range',)",bare execution,,,,,0,0,refactory,Not executable
5763,benchmark/refactory/data/question_1/code/wrong/wrong_1_127.py#10:,,,,,,,,,,,,,,,,,,,"<class 'IndexError'>('tuple index out of range',)",bare execution,,,,,0,0,refactory,Not executable
5773,benchmark/refactory/data/question_1/code/wrong/wrong_1_129.py#9:,,,,,,,,,,,,,,,,,,,"<class 'IndexError'>('list index out of range',)",bare execution,,,,,1,1,refactory,Not executable
5774,benchmark/refactory/data/question_1/code/wrong/wrong_1_129.py#10:,,,,,,,,,,,,,,,,,,,"<class 'IndexError'>('tuple index out of range',)",bare execution,,,,,1,1,refactory,Not executable
5784,benchmark/refactory/data/question_1/code/wrong/wrong_1_130.py#9:,,,,,,,,,,,,,,,,,,,"<class 'IndexError'>('list index out of range',)",bare execution,,,,,1,1,refactory,Not executable
5785,benchmark/refactory/data/question_1/code/wrong/wrong_1_130.py#10:,,,,,,,,,,,,,,,,,,,"<class 'IndexError'>('tuple index out of range',)",bare execution,,,,,1,1,refactory,Not executable
5795,benchmark/refactory/data/question_1/code/wrong/wrong_1_131.py#9:,,,,,,,,,,,,,,,,,,,"<class 'IndexError'>('list index out of range',)",bare execution,,,,,0,0,refactory,Not executable
5796,benchmark/refactory/data/question_1/code/wrong/wrong_1_131.py#10:,,,,,,,,,,,,,,,,,,,"<class 'IndexError'>('tuple index out of range',)",bare execution,,,,,0,0,refactory,Not executable
5830,benchmark/refactory/data/question_1/code/wrong/wrong_1_135.py#0:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'sort' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
5831,benchmark/refactory/data/question_1/code/wrong/wrong_1_135.py#1:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'sort' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
5832,benchmark/refactory/data/question_1/code/wrong/wrong_1_135.py#2:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'sort' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
5833,benchmark/refactory/data/question_1/code/wrong/wrong_1_135.py#3:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'sort' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
5834,benchmark/refactory/data/question_1/code/wrong/wrong_1_135.py#4:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'sort' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
5835,benchmark/refactory/data/question_1/code/wrong/wrong_1_135.py#5:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'sort' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
5836,benchmark/refactory/data/question_1/code/wrong/wrong_1_135.py#6:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'sort' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
5837,benchmark/refactory/data/question_1/code/wrong/wrong_1_135.py#7:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'sort' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
5838,benchmark/refactory/data/question_1/code/wrong/wrong_1_135.py#8:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'sort' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
5839,benchmark/refactory/data/question_1/code/wrong/wrong_1_135.py#9:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'sort' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
5840,benchmark/refactory/data/question_1/code/wrong/wrong_1_135.py#10:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'sort' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
5883,benchmark/refactory/data/question_1/code/wrong/wrong_1_139.py#9:,,,,,,,,,,,,,,,,,,,"<class 'UnboundLocalError'>(""local variable 'i' referenced before assignment"",)",bare execution,,,,,0,0,refactory,Not executable
5884,benchmark/refactory/data/question_1/code/wrong/wrong_1_139.py#10:,,,,,,,,,,,,,,,,,,,"<class 'UnboundLocalError'>(""local variable 'i' referenced before assignment"",)",bare execution,,,,,0,0,refactory,Not executable
5971,benchmark/refactory/data/question_1/code/wrong/wrong_1_149.py#9:,,,,,,,,,,,,,,,,,,,"<class 'IndexError'>('list index out of range',)",bare execution,,,,,0,0,refactory,Not executable
5972,benchmark/refactory/data/question_1/code/wrong/wrong_1_149.py#10:,,,,,,,,,,,,,,,,,,,"<class 'IndexError'>('tuple index out of range',)",bare execution,,,,,0,0,refactory,Not executable
6028,benchmark/refactory/data/question_1/code/wrong/wrong_1_156.py#0:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'eq' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
6029,benchmark/refactory/data/question_1/code/wrong/wrong_1_156.py#1:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'eq' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
6030,benchmark/refactory/data/question_1/code/wrong/wrong_1_156.py#2:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'eq' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
6031,benchmark/refactory/data/question_1/code/wrong/wrong_1_156.py#3:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'eq' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
6032,benchmark/refactory/data/question_1/code/wrong/wrong_1_156.py#4:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'eq' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
6033,benchmark/refactory/data/question_1/code/wrong/wrong_1_156.py#5:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'eq' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
6034,benchmark/refactory/data/question_1/code/wrong/wrong_1_156.py#6:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'eq' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
6035,benchmark/refactory/data/question_1/code/wrong/wrong_1_156.py#7:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'eq' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
6036,benchmark/refactory/data/question_1/code/wrong/wrong_1_156.py#8:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'eq' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
6048,benchmark/refactory/data/question_1/code/wrong/wrong_1_158.py#9:,,,,,,,,,,,,,,,,,,,"<class 'IndexError'>('list index out of range',)",bare execution,,,,,0,0,refactory,Not executable
6049,benchmark/refactory/data/question_1/code/wrong/wrong_1_158.py#10:,,,,,,,,,,,,,,,,,,,"<class 'IndexError'>('tuple index out of range',)",bare execution,,,,,0,0,refactory,Not executable
6059,benchmark/refactory/data/question_1/code/wrong/wrong_1_159.py#9:,,,,,,,,,,,,,,,,,,,"<class 'IndexError'>('list index out of range',)",bare execution,,,,,1,1,refactory,Not executable
6060,benchmark/refactory/data/question_1/code/wrong/wrong_1_159.py#10:,,,,,,,,,,,,,,,,,,,"<class 'IndexError'>('tuple index out of range',)",bare execution,,,,,1,1,refactory,Not executable
6070,benchmark/refactory/data/question_1/code/wrong/wrong_1_160.py#9:,,,,,,,,,,,,,,,,,,,"<class 'IndexError'>('list index out of range',)",bare execution,,,,,1,1,refactory,Not executable
6071,benchmark/refactory/data/question_1/code/wrong/wrong_1_160.py#10:,,,,,,,,,,,,,,,,,,,"<class 'IndexError'>('tuple index out of range',)",bare execution,,,,,1,1,refactory,Not executable
6125,benchmark/refactory/data/question_1/code/wrong/wrong_1_165.py#9:,,,,,,,,,,,,,,,,,,,"<class 'UnboundLocalError'>(""local variable 'i' referenced before assignment"",)",bare execution,,,,,0,0,refactory,Not executable
6126,benchmark/refactory/data/question_1/code/wrong/wrong_1_165.py#10:,,,,,,,,,,,,,,,,,,,"<class 'UnboundLocalError'>(""local variable 'i' referenced before assignment"",)",bare execution,,,,,0,0,refactory,Not executable
6147,benchmark/refactory/data/question_1/code/wrong/wrong_1_167.py#9:,,,,,,,,,,,,,,,,,,,"<class 'UnboundLocalError'>(""local variable 'i' referenced before assignment"",)",bare execution,,,,,1,1,refactory,Not executable
6345,benchmark/refactory/data/question_1/code/wrong/wrong_1_185.py#9:,,,,,,,,,,,,,,,,,,,"<class 'UnboundLocalError'>(""local variable 'i' referenced before assignment"",)",bare execution,,,,,0,0,refactory,Not executable
6346,benchmark/refactory/data/question_1/code/wrong/wrong_1_185.py#10:,,,,,,,,,,,,,,,,,,,"<class 'UnboundLocalError'>(""local variable 'i' referenced before assignment"",)",bare execution,,,,,0,0,refactory,Not executable
6347,benchmark/refactory/data/question_1/code/wrong/wrong_1_186.py#0:,,,,,,,,,,,,,,,,,,,"<class 'UnboundLocalError'>(""local variable 'count' referenced before assignment"",)",bare execution,,,,,0,0,refactory,Not executable
6348,benchmark/refactory/data/question_1/code/wrong/wrong_1_186.py#1:,,,,,,,,,,,,,,,,,,,"<class 'UnboundLocalError'>(""local variable 'count' referenced before assignment"",)",bare execution,,,,,0,0,refactory,Not executable
6349,benchmark/refactory/data/question_1/code/wrong/wrong_1_186.py#2:,,,,,,,,,,,,,,,,,,,"<class 'UnboundLocalError'>(""local variable 'count' referenced before assignment"",)",bare execution,,,,,0,0,refactory,Not executable
6350,benchmark/refactory/data/question_1/code/wrong/wrong_1_186.py#3:,,,,,,,,,,,,,,,,,,,"<class 'UnboundLocalError'>(""local variable 'count' referenced before assignment"",)",bare execution,,,,,0,0,refactory,Not executable
6351,benchmark/refactory/data/question_1/code/wrong/wrong_1_186.py#4:,,,,,,,,,,,,,,,,,,,"<class 'UnboundLocalError'>(""local variable 'count' referenced before assignment"",)",bare execution,,,,,0,0,refactory,Not executable
6352,benchmark/refactory/data/question_1/code/wrong/wrong_1_186.py#5:,,,,,,,,,,,,,,,,,,,"<class 'UnboundLocalError'>(""local variable 'count' referenced before assignment"",)",bare execution,,,,,0,0,refactory,Not executable
6353,benchmark/refactory/data/question_1/code/wrong/wrong_1_186.py#6:,,,,,,,,,,,,,,,,,,,"<class 'UnboundLocalError'>(""local variable 'count' referenced before assignment"",)",bare execution,,,,,0,0,refactory,Not executable
6354,benchmark/refactory/data/question_1/code/wrong/wrong_1_186.py#7:,,,,,,,,,,,,,,,,,,,"<class 'UnboundLocalError'>(""local variable 'count' referenced before assignment"",)",bare execution,,,,,0,0,refactory,Not executable
6355,benchmark/refactory/data/question_1/code/wrong/wrong_1_186.py#8:,,,,,,,,,,,,,,,,,,,"<class 'UnboundLocalError'>(""local variable 'count' referenced before assignment"",)",bare execution,,,,,0,0,refactory,Not executable
6356,benchmark/refactory/data/question_1/code/wrong/wrong_1_186.py#9:,,,,,,,,,,,,,,,,,,,"<class 'UnboundLocalError'>(""local variable 'count' referenced before assignment"",)",bare execution,,,,,0,0,refactory,Not executable
6357,benchmark/refactory/data/question_1/code/wrong/wrong_1_186.py#10:,,,,,,,,,,,,,,,,,,,"<class 'UnboundLocalError'>(""local variable 'count' referenced before assignment"",)",bare execution,,,,,0,0,refactory,Not executable
6367,benchmark/refactory/data/question_1/code/wrong/wrong_1_187.py#9:,,,,,,,,,,,,,,,,,,,"<class 'ValueError'>('max() arg is an empty sequence',)",bare execution,,,,,1,1,refactory,Not executable
6400,benchmark/refactory/data/question_1/code/wrong/wrong_1_190.py#9:,,,,,,,,,,,,,,,,,,,"<class 'UnboundLocalError'>(""local variable 'result' referenced before assignment"",)",bare execution,,,,,0,0,refactory,Not executable
6401,benchmark/refactory/data/question_1/code/wrong/wrong_1_190.py#10:,,,,,,,,,,,,,,,,,,,"<class 'UnboundLocalError'>(""local variable 'result' referenced before assignment"",)",bare execution,,,,,0,0,refactory,Not executable
6402,benchmark/refactory/data/question_1/code/wrong/wrong_1_191.py#0:,,,,,,,,,,,,,,,,,,,"<class 'UnboundLocalError'>(""local variable 'count' referenced before assignment"",)",bare execution,,,,,0,0,refactory,Not executable
