,test_name,code_len,dumb_dyn_slice,dyn_slice,pruned_slice,dumb_dyn_slice_len,pruned_slice_len,dyn_slice_len,runtime_bare_test,runtime_tracing_augmented_test,runtime_dyn_slice,runtime_pruned_slice,perf_runtime_bare_test,perf_runtime_tracing_augmented_test,perf_runtime_dyn_slice,perf_runtime_pruned_slice,len_exec_trace,test_result,sliced_result_equal_to_bare,exception,stage,num_boolops_pruned_sliced,num_lines_with_boolops_pruned_sliced,num_boolops_dyn_sliced,num_lines_with_boolops_dyn_sliced,num_boolops,num_lines_with_boolops,benchmark,test_status
11965,benchmark/refactory/data/question_2/code/correct/correct_2_195.py#2:,,,,,,,,,,,,,,,,,,,"<class 'slicing.slicing_exceptions.SlicingException'>('Lambda not supported',)",trace,,,,,0,0,refactory,Not supported
11966,benchmark/refactory/data/question_2/code/correct/correct_2_195.py#3:,,,,,,,,,,,,,,,,,,,"<class 'slicing.slicing_exceptions.SlicingException'>('Lambda not supported',)",trace,,,,,0,0,refactory,Not supported
11967,benchmark/refactory/data/question_2/code/correct/correct_2_195.py#4:,,,,,,,,,,,,,,,,,,,"<class 'slicing.slicing_exceptions.SlicingException'>('Lambda not supported',)",trace,,,,,0,0,refactory,Not supported
11968,benchmark/refactory/data/question_2/code/correct/correct_2_195.py#5:,,,,,,,,,,,,,,,,,,,"<class 'slicing.slicing_exceptions.SlicingException'>('Lambda not supported',)",trace,,,,,0,0,refactory,Not supported
11969,benchmark/refactory/data/question_2/code/correct/correct_2_195.py#6:,,,,,,,,,,,,,,,,,,,"<class 'slicing.slicing_exceptions.SlicingException'>('Lambda not supported',)",trace,,,,,0,0,refactory,Not supported
11970,benchmark/refactory/data/question_2/code/correct/correct_2_195.py#7:,,,,,,,,,,,,,,,,,,,"<class 'slicing.slicing_exceptions.SlicingException'>('Lambda not supported',)",trace,,,,,0,0,refactory,Not supported
11971,benchmark/refactory/data/question_2/code/correct/correct_2_195.py#8:,,,,,,,,,,,,,,,,,,,"<class 'slicing.slicing_exceptions.SlicingException'>('Lambda not supported',)",trace,,,,,0,0,refactory,Not supported
11972,benchmark/refactory/data/question_2/code/correct/correct_2_195.py#9:,,,,,,,,,,,,,,,,,,,"<class 'slicing.slicing_exceptions.SlicingException'>('Lambda not supported',)",trace,,,,,0,0,refactory,Not supported
11973,benchmark/refactory/data/question_2/code/correct/correct_2_195.py#10:,,,,,,,,,,,,,,,,,,,"<class 'slicing.slicing_exceptions.SlicingException'>('Lambda not supported',)",trace,,,,,0,0,refactory,Not supported
11974,benchmark/refactory/data/question_2/code/correct/correct_2_195.py#11:,,,,,,,,,,,,,,,,,,,"<class 'slicing.slicing_exceptions.SlicingException'>('Lambda not supported',)",trace,,,,,0,0,refactory,Not supported
11975,benchmark/refactory/data/question_2/code/correct/correct_2_195.py#12:,,,,,,,,,,,,,,,,,,,"<class 'slicing.slicing_exceptions.SlicingException'>('Lambda not supported',)",trace,,,,,0,0,refactory,Not supported
11976,benchmark/refactory/data/question_2/code/correct/correct_2_195.py#13:,,,,,,,,,,,,,,,,,,,"<class 'slicing.slicing_exceptions.SlicingException'>('Lambda not supported',)",trace,,,,,0,0,refactory,Not supported
11977,benchmark/refactory/data/question_2/code/correct/correct_2_195.py#14:,,,,,,,,,,,,,,,,,,,"<class 'slicing.slicing_exceptions.SlicingException'>('Lambda not supported',)",trace,,,,,0,0,refactory,Not supported
11978,benchmark/refactory/data/question_2/code/correct/correct_2_195.py#15:,,,,,,,,,,,,,,,,,,,"<class 'slicing.slicing_exceptions.SlicingException'>('Lambda not supported',)",trace,,,,,0,0,refactory,Not supported
11979,benchmark/refactory/data/question_2/code/correct/correct_2_195.py#16:,,,,,,,,,,,,,,,,,,,"<class 'slicing.slicing_exceptions.SlicingException'>('Lambda not supported',)",trace,,,,,0,0,refactory,Not supported
11980,benchmark/refactory/data/question_2/code/correct/correct_2_196.py#0:,,,,,,,,,,,,,,,,,,,"<class 'slicing.slicing_exceptions.SlicingException'>('Lambda not supported',)",trace,,,,,0,0,refactory,Not supported
11981,benchmark/refactory/data/question_2/code/correct/correct_2_196.py#1:,,,,,,,,,,,,,,,,,,,"<class 'slicing.slicing_exceptions.SlicingException'>('Lambda not supported',)",trace,,,,,0,0,refactory,Not supported
11982,benchmark/refactory/data/question_2/code/correct/correct_2_196.py#2:,,,,,,,,,,,,,,,,,,,"<class 'slicing.slicing_exceptions.SlicingException'>('Lambda not supported',)",trace,,,,,0,0,refactory,Not supported
11983,benchmark/refactory/data/question_2/code/correct/correct_2_196.py#3:,,,,,,,,,,,,,,,,,,,"<class 'slicing.slicing_exceptions.SlicingException'>('Lambda not supported',)",trace,,,,,0,0,refactory,Not supported
11984,benchmark/refactory/data/question_2/code/correct/correct_2_196.py#4:,,,,,,,,,,,,,,,,,,,"<class 'slicing.slicing_exceptions.SlicingException'>('Lambda not supported',)",trace,,,,,0,0,refactory,Not supported
11985,benchmark/refactory/data/question_2/code/correct/correct_2_196.py#5:,,,,,,,,,,,,,,,,,,,"<class 'slicing.slicing_exceptions.SlicingException'>('Lambda not supported',)",trace,,,,,0,0,refactory,Not supported
11986,benchmark/refactory/data/question_2/code/correct/correct_2_196.py#6:,,,,,,,,,,,,,,,,,,,"<class 'slicing.slicing_exceptions.SlicingException'>('Lambda not supported',)",trace,,,,,0,0,refactory,Not supported
11987,benchmark/refactory/data/question_2/code/correct/correct_2_196.py#7:,,,,,,,,,,,,,,,,,,,"<class 'slicing.slicing_exceptions.SlicingException'>('Lambda not supported',)",trace,,,,,0,0,refactory,Not supported
11988,benchmark/refactory/data/question_2/code/correct/correct_2_196.py#8:,,,,,,,,,,,,,,,,,,,"<class 'slicing.slicing_exceptions.SlicingException'>('Lambda not supported',)",trace,,,,,0,0,refactory,Not supported
11989,benchmark/refactory/data/question_2/code/correct/correct_2_196.py#9:,,,,,,,,,,,,,,,,,,,"<class 'slicing.slicing_exceptions.SlicingException'>('Lambda not supported',)",trace,,,,,0,0,refactory,Not supported
11990,benchmark/refactory/data/question_2/code/correct/correct_2_196.py#10:,,,,,,,,,,,,,,,,,,,"<class 'slicing.slicing_exceptions.SlicingException'>('Lambda not supported',)",trace,,,,,0,0,refactory,Not supported
11991,benchmark/refactory/data/question_2/code/correct/correct_2_196.py#11:,,,,,,,,,,,,,,,,,,,"<class 'slicing.slicing_exceptions.SlicingException'>('Lambda not supported',)",trace,,,,,0,0,refactory,Not supported
11992,benchmark/refactory/data/question_2/code/correct/correct_2_196.py#12:,,,,,,,,,,,,,,,,,,,"<class 'slicing.slicing_exceptions.SlicingException'>('Lambda not supported',)",trace,,,,,0,0,refactory,Not supported
11993,benchmark/refactory/data/question_2/code/correct/correct_2_196.py#13:,,,,,,,,,,,,,,,,,,,"<class 'slicing.slicing_exceptions.SlicingException'>('Lambda not supported',)",trace,,,,,0,0,refactory,Not supported
11994,benchmark/refactory/data/question_2/code/correct/correct_2_196.py#14:,,,,,,,,,,,,,,,,,,,"<class 'slicing.slicing_exceptions.SlicingException'>('Lambda not supported',)",trace,,,,,0,0,refactory,Not supported
11995,benchmark/refactory/data/question_2/code/correct/correct_2_196.py#15:,,,,,,,,,,,,,,,,,,,"<class 'slicing.slicing_exceptions.SlicingException'>('Lambda not supported',)",trace,,,,,0,0,refactory,Not supported
11996,benchmark/refactory/data/question_2/code/correct/correct_2_196.py#16:,,,,,,,,,,,,,,,,,,,"<class 'slicing.slicing_exceptions.SlicingException'>('Lambda not supported',)",trace,,,,,0,0,refactory,Not supported
12150,benchmark/refactory/data/question_2/code/correct/correct_2_214.py#0:,,,,,,,,,,,,,,,,,,,"<class 'slicing.slicing_exceptions.SlicingException'>('Lambda not supported',)",trace,,,,,0,0,refactory,Not supported
12151,benchmark/refactory/data/question_2/code/correct/correct_2_214.py#1:,,,,,,,,,,,,,,,,,,,"<class 'slicing.slicing_exceptions.SlicingException'>('Lambda not supported',)",trace,,,,,0,0,refactory,Not supported
12152,benchmark/refactory/data/question_2/code/correct/correct_2_214.py#2:,,,,,,,,,,,,,,,,,,,"<class 'slicing.slicing_exceptions.SlicingException'>('Lambda not supported',)",trace,,,,,0,0,refactory,Not supported
12153,benchmark/refactory/data/question_2/code/correct/correct_2_214.py#3:,,,,,,,,,,,,,,,,,,,"<class 'slicing.slicing_exceptions.SlicingException'>('Lambda not supported',)",trace,,,,,0,0,refactory,Not supported
12154,benchmark/refactory/data/question_2/code/correct/correct_2_214.py#4:,,,,,,,,,,,,,,,,,,,"<class 'slicing.slicing_exceptions.SlicingException'>('Lambda not supported',)",trace,,,,,0,0,refactory,Not supported
12155,benchmark/refactory/data/question_2/code/correct/correct_2_214.py#5:,,,,,,,,,,,,,,,,,,,"<class 'slicing.slicing_exceptions.SlicingException'>('Lambda not supported',)",trace,,,,,0,0,refactory,Not supported
12156,benchmark/refactory/data/question_2/code/correct/correct_2_214.py#6:,,,,,,,,,,,,,,,,,,,"<class 'slicing.slicing_exceptions.SlicingException'>('Lambda not supported',)",trace,,,,,0,0,refactory,Not supported
12157,benchmark/refactory/data/question_2/code/correct/correct_2_214.py#7:,,,,,,,,,,,,,,,,,,,"<class 'slicing.slicing_exceptions.SlicingException'>('Lambda not supported',)",trace,,,,,0,0,refactory,Not supported
12158,benchmark/refactory/data/question_2/code/correct/correct_2_214.py#8:,,,,,,,,,,,,,,,,,,,"<class 'slicing.slicing_exceptions.SlicingException'>('Lambda not supported',)",trace,,,,,0,0,refactory,Not supported
12159,benchmark/refactory/data/question_2/code/correct/correct_2_214.py#9:,,,,,,,,,,,,,,,,,,,"<class 'slicing.slicing_exceptions.SlicingException'>('Lambda not supported',)",trace,,,,,0,0,refactory,Not supported
12160,benchmark/refactory/data/question_2/code/correct/correct_2_214.py#10:,,,,,,,,,,,,,,,,,,,"<class 'slicing.slicing_exceptions.SlicingException'>('Lambda not supported',)",trace,,,,,0,0,refactory,Not supported
12161,benchmark/refactory/data/question_2/code/correct/correct_2_214.py#11:,,,,,,,,,,,,,,,,,,,"<class 'slicing.slicing_exceptions.SlicingException'>('Lambda not supported',)",trace,,,,,0,0,refactory,Not supported
12162,benchmark/refactory/data/question_2/code/correct/correct_2_214.py#12:,,,,,,,,,,,,,,,,,,,"<class 'slicing.slicing_exceptions.SlicingException'>('Lambda not supported',)",trace,,,,,0,0,refactory,Not supported
12163,benchmark/refactory/data/question_2/code/correct/correct_2_214.py#13:,,,,,,,,,,,,,,,,,,,"<class 'slicing.slicing_exceptions.SlicingException'>('Lambda not supported',)",trace,,,,,0,0,refactory,Not supported
12164,benchmark/refactory/data/question_2/code/correct/correct_2_214.py#14:,,,,,,,,,,,,,,,,,,,"<class 'slicing.slicing_exceptions.SlicingException'>('Lambda not supported',)",trace,,,,,0,0,refactory,Not supported
12165,benchmark/refactory/data/question_2/code/correct/correct_2_214.py#15:,,,,,,,,,,,,,,,,,,,"<class 'slicing.slicing_exceptions.SlicingException'>('Lambda not supported',)",trace,,,,,0,0,refactory,Not supported
12166,benchmark/refactory/data/question_2/code/correct/correct_2_214.py#16:,,,,,,,,,,,,,,,,,,,"<class 'slicing.slicing_exceptions.SlicingException'>('Lambda not supported',)",trace,,,,,0,0,refactory,Not supported
12286,benchmark/refactory/data/question_2/code/correct/correct_2_227.py#0:,,,,,,,,,,,,,,,,,,,"<class 'slicing.slicing_exceptions.SlicingException'>('Lambda not supported',)",trace,,,,,0,0,refactory,Not supported
12287,benchmark/refactory/data/question_2/code/correct/correct_2_227.py#1:,,,,,,,,,,,,,,,,,,,"<class 'slicing.slicing_exceptions.SlicingException'>('Lambda not supported',)",trace,,,,,0,0,refactory,Not supported
12288,benchmark/refactory/data/question_2/code/correct/correct_2_227.py#2:,,,,,,,,,,,,,,,,,,,"<class 'slicing.slicing_exceptions.SlicingException'>('Lambda not supported',)",trace,,,,,0,0,refactory,Not supported
12289,benchmark/refactory/data/question_2/code/correct/correct_2_227.py#3:,,,,,,,,,,,,,,,,,,,"<class 'slicing.slicing_exceptions.SlicingException'>('Lambda not supported',)",trace,,,,,0,0,refactory,Not supported
12290,benchmark/refactory/data/question_2/code/correct/correct_2_227.py#4:,,,,,,,,,,,,,,,,,,,"<class 'slicing.slicing_exceptions.SlicingException'>('Lambda not supported',)",trace,,,,,0,0,refactory,Not supported
12291,benchmark/refactory/data/question_2/code/correct/correct_2_227.py#5:,,,,,,,,,,,,,,,,,,,"<class 'slicing.slicing_exceptions.SlicingException'>('Lambda not supported',)",trace,,,,,0,0,refactory,Not supported
12292,benchmark/refactory/data/question_2/code/correct/correct_2_227.py#6:,,,,,,,,,,,,,,,,,,,"<class 'slicing.slicing_exceptions.SlicingException'>('Lambda not supported',)",trace,,,,,0,0,refactory,Not supported
12293,benchmark/refactory/data/question_2/code/correct/correct_2_227.py#7:,,,,,,,,,,,,,,,,,,,"<class 'slicing.slicing_exceptions.SlicingException'>('Lambda not supported',)",trace,,,,,0,0,refactory,Not supported
12294,benchmark/refactory/data/question_2/code/correct/correct_2_227.py#8:,,,,,,,,,,,,,,,,,,,"<class 'slicing.slicing_exceptions.SlicingException'>('Lambda not supported',)",trace,,,,,0,0,refactory,Not supported
12295,benchmark/refactory/data/question_2/code/correct/correct_2_227.py#9:,,,,,,,,,,,,,,,,,,,"<class 'slicing.slicing_exceptions.SlicingException'>('Lambda not supported',)",trace,,,,,0,0,refactory,Not supported
12296,benchmark/refactory/data/question_2/code/correct/correct_2_227.py#10:,,,,,,,,,,,,,,,,,,,"<class 'slicing.slicing_exceptions.SlicingException'>('Lambda not supported',)",trace,,,,,0,0,refactory,Not supported
12297,benchmark/refactory/data/question_2/code/correct/correct_2_227.py#11:,,,,,,,,,,,,,,,,,,,"<class 'slicing.slicing_exceptions.SlicingException'>('Lambda not supported',)",trace,,,,,0,0,refactory,Not supported
12298,benchmark/refactory/data/question_2/code/correct/correct_2_227.py#12:,,,,,,,,,,,,,,,,,,,"<class 'slicing.slicing_exceptions.SlicingException'>('Lambda not supported',)",trace,,,,,0,0,refactory,Not supported
12299,benchmark/refactory/data/question_2/code/correct/correct_2_227.py#13:,,,,,,,,,,,,,,,,,,,"<class 'slicing.slicing_exceptions.SlicingException'>('Lambda not supported',)",trace,,,,,0,0,refactory,Not supported
12300,benchmark/refactory/data/question_2/code/correct/correct_2_227.py#14:,,,,,,,,,,,,,,,,,,,"<class 'slicing.slicing_exceptions.SlicingException'>('Lambda not supported',)",trace,,,,,0,0,refactory,Not supported
12301,benchmark/refactory/data/question_2/code/correct/correct_2_227.py#15:,,,,,,,,,,,,,,,,,,,"<class 'slicing.slicing_exceptions.SlicingException'>('Lambda not supported',)",trace,,,,,0,0,refactory,Not supported
12302,benchmark/refactory/data/question_2/code/correct/correct_2_227.py#16:,,,,,,,,,,,,,,,,,,,"<class 'slicing.slicing_exceptions.SlicingException'>('Lambda not supported',)",trace,,,,,0,0,refactory,Not supported
12337,benchmark/refactory/data/question_2/code/correct/correct_2_238.py#0:,,,,,,,,,,,,,,,,,,,"<class 'slicing.slicing_exceptions.SlicingException'>('Lambda not supported',)",trace,,,,,0,0,refactory,Not supported
12338,benchmark/refactory/data/question_2/code/correct/correct_2_238.py#1:,,,,,,,,,,,,,,,,,,,"<class 'slicing.slicing_exceptions.SlicingException'>('Lambda not supported',)",trace,,,,,0,0,refactory,Not supported
12339,benchmark/refactory/data/question_2/code/correct/correct_2_238.py#2:,,,,,,,,,,,,,,,,,,,"<class 'slicing.slicing_exceptions.SlicingException'>('Lambda not supported',)",trace,,,,,0,0,refactory,Not supported
12340,benchmark/refactory/data/question_2/code/correct/correct_2_238.py#3:,,,,,,,,,,,,,,,,,,,"<class 'slicing.slicing_exceptions.SlicingException'>('Lambda not supported',)",trace,,,,,0,0,refactory,Not supported
12341,benchmark/refactory/data/question_2/code/correct/correct_2_238.py#4:,,,,,,,,,,,,,,,,,,,"<class 'slicing.slicing_exceptions.SlicingException'>('Lambda not supported',)",trace,,,,,0,0,refactory,Not supported
12342,benchmark/refactory/data/question_2/code/correct/correct_2_238.py#5:,,,,,,,,,,,,,,,,,,,"<class 'slicing.slicing_exceptions.SlicingException'>('Lambda not supported',)",trace,,,,,0,0,refactory,Not supported
12343,benchmark/refactory/data/question_2/code/correct/correct_2_238.py#6:,,,,,,,,,,,,,,,,,,,"<class 'slicing.slicing_exceptions.SlicingException'>('Lambda not supported',)",trace,,,,,0,0,refactory,Not supported
12344,benchmark/refactory/data/question_2/code/correct/correct_2_238.py#7:,,,,,,,,,,,,,,,,,,,"<class 'slicing.slicing_exceptions.SlicingException'>('Lambda not supported',)",trace,,,,,0,0,refactory,Not supported
12345,benchmark/refactory/data/question_2/code/correct/correct_2_238.py#8:,,,,,,,,,,,,,,,,,,,"<class 'slicing.slicing_exceptions.SlicingException'>('Lambda not supported',)",trace,,,,,0,0,refactory,Not supported
12346,benchmark/refactory/data/question_2/code/correct/correct_2_238.py#9:,,,,,,,,,,,,,,,,,,,"<class 'slicing.slicing_exceptions.SlicingException'>('Lambda not supported',)",trace,,,,,0,0,refactory,Not supported
12347,benchmark/refactory/data/question_2/code/correct/correct_2_238.py#10:,,,,,,,,,,,,,,,,,,,"<class 'slicing.slicing_exceptions.SlicingException'>('Lambda not supported',)",trace,,,,,0,0,refactory,Not supported
12348,benchmark/refactory/data/question_2/code/correct/correct_2_238.py#11:,,,,,,,,,,,,,,,,,,,"<class 'slicing.slicing_exceptions.SlicingException'>('Lambda not supported',)",trace,,,,,0,0,refactory,Not supported
12349,benchmark/refactory/data/question_2/code/correct/correct_2_238.py#12:,,,,,,,,,,,,,,,,,,,"<class 'slicing.slicing_exceptions.SlicingException'>('Lambda not supported',)",trace,,,,,0,0,refactory,Not supported
12350,benchmark/refactory/data/question_2/code/correct/correct_2_238.py#13:,,,,,,,,,,,,,,,,,,,"<class 'slicing.slicing_exceptions.SlicingException'>('Lambda not supported',)",trace,,,,,0,0,refactory,Not supported
12351,benchmark/refactory/data/question_2/code/correct/correct_2_238.py#14:,,,,,,,,,,,,,,,,,,,"<class 'slicing.slicing_exceptions.SlicingException'>('Lambda not supported',)",trace,,,,,0,0,refactory,Not supported
12352,benchmark/refactory/data/question_2/code/correct/correct_2_238.py#15:,,,,,,,,,,,,,,,,,,,"<class 'slicing.slicing_exceptions.SlicingException'>('Lambda not supported',)",trace,,,,,0,0,refactory,Not supported
12353,benchmark/refactory/data/question_2/code/correct/correct_2_238.py#16:,,,,,,,,,,,,,,,,,,,"<class 'slicing.slicing_exceptions.SlicingException'>('Lambda not supported',)",trace,,,,,0,0,refactory,Not supported
12558,benchmark/refactory/data/question_2/code/correct/correct_2_267.py#0:,,,,,,,,,,,,,,,,,,,"<class 'slicing.slicing_exceptions.SlicingException'>('Lambda not supported',)",trace,,,,,0,0,refactory,Not supported
12559,benchmark/refactory/data/question_2/code/correct/correct_2_267.py#1:,,,,,,,,,,,,,,,,,,,"<class 'slicing.slicing_exceptions.SlicingException'>('Lambda not supported',)",trace,,,,,0,0,refactory,Not supported
12560,benchmark/refactory/data/question_2/code/correct/correct_2_267.py#2:,,,,,,,,,,,,,,,,,,,"<class 'slicing.slicing_exceptions.SlicingException'>('Lambda not supported',)",trace,,,,,0,0,refactory,Not supported
12561,benchmark/refactory/data/question_2/code/correct/correct_2_267.py#3:,,,,,,,,,,,,,,,,,,,"<class 'slicing.slicing_exceptions.SlicingException'>('Lambda not supported',)",trace,,,,,0,0,refactory,Not supported
